SPEC_ID,BPT,WHAN,HgF_g,HgF_er_g,HgF_cont_g,Hg_SDSS,Hg_er_SDSS,Hg_cont_SDSS,Hg_cont_err_SDSS,HA_g,HA_er_g,HA_cont_g,HA_SDSS,HA_er_SDSS,HA_cont_SDSS,HA_cont_err_SDSS,GALRE_i,GALREERR_i
599038432383100928,UNCX,ELR,-7.129028,5.4375734,8.838324,2.3445623,2.4147182,8.405334,0.8210908,19.120882,4.8445644,13.567389,35.476738,3.3659308,12.527169,1.3422279,-99999.0,-99999.0
599041456040077312,AGNX,LLR,212.66849,31.861107,95.30028,9.746362,4.3981543,29.04443,1.6340677,-40.973225,24.588606,150.54317,52.680668,5.2999706,41.30866,2.2311468,4.0772886,0.0729528
599120345999370240,UNCXY,SF,-53.20117,13.403393,34.353138,42.410385,2.5634015,15.76075,1.2253414,749.03937,12.385639,26.073837,323.3026,4.4368687,12.045806,1.235483,1.015644,0.0348831
599132715505182720,NOEL,RG,64.76865,34.629242,42.932465,-4.4215164,1.7936182,8.080891,1.0489546,-8.950733,30.34832,70.32482,47.697853,11.7986,12.589255,0.7831255,19.315746,3.1034093
599138762819135488,UNCX,ELR,-13.570494,30.511072,75.84107,-2.615381,4.526415,15.764277,0.9867437,381.8299,32.21471,128.83624,88.94064,11.116241,25.230844,3.0344923,9.804422,0.3034728
599152506714482688,NOEL,RG,67.73885,16.555325,35.416492,-6.0247087,1.5992091,12.694817,0.9627012,-75.49114,17.752861,56.60604,-0.4620067,2.2486386,18.534874,0.9457969,2.5817902,0.1370916
600106882824169472,UNCXY,sAGN,66.97835,18.615509,18.154478,6.901684,3.1043227,6.9854474,1.1172878,478.80878,17.948114,32.64817,75.72425,6.2059765,11.4980135,3.0270581,3.6621492,0.2557077
600107982335797248,SFX,sAGN,-289.035,31.028555,99.2836,28.001026,3.4232018,24.171814,1.478189,1443.3965,24.685,81.12367,350.94318,4.83824,19.33793,1.7238284,10.236478,0.9057741
600113205016029184,AGNXY,SF,-493.61722,34.597637,212.10318,138.90424,6.3236017,69.777176,2.238697,5903.885,60.93884,213.10353,1893.2675,18.243698,70.54753,19.656923,2.4005606,0.0395613
600117603062540288,AGNXY,sAGN,118.49318,31.093143,105.1647,78.84462,6.748543,25.00051,1.9389739,1476.0874,31.85508,133.26273,517.1318,9.8885,31.067024,7.4187207,5.4363394,0.20001
600121726231144448,UNCXY,sAGN,78.237656,7.321347,16.151854,119.491486,4.75522,11.839417,2.2153277,788.6765,9.827403,13.313412,657.39496,10.20252,9.454713,9.557067,0.2870991,0.0254928
600126948911376384,NOEL,LLR,20.53575,16.162027,14.522146,3.040655,1.5379939,6.210686,0.9011894,-27.987688,15.537517,22.674206,0.908358,1.7516909,8.76783,0.75291336,2.0299997,0.1312269
600129147934631936,SFX,wAGN,44.656734,19.919556,23.300238,6.3573837,3.0646358,6.2743497,0.8922892,185.26721,17.360506,37.356876,51.387054,4.5002074,9.515631,1.3198149,16.353292,4.783222
600130247446259712,UNCX,RG,24.304682,13.95811,18.90586,1.4979701,2.2899518,6.8206625,0.77445376,18.649794,14.808739,30.524921,11.69684,3.514328,10.2790165,0.9205377,2.8107846,0.2045187
600130522324166656,AGNX,LLR,302.09573,50.22057,210.53615,8.486494,4.4657736,38.7514,1.3547828,-110.355965,46.53369,349.15756,61.935406,6.4333487,59.063873,2.172564,14.243898,0.3675099
600132171591608320,UNCX,ELR,54.520443,24.611221,55.74812,5.934543,2.6461592,14.786832,1.0775055,81.3066,18.339767,82.71008,49.479492,3.0467367,20.709208,0.97545105,3.6078074,0.130176
600134645492770816,UNCX,LLR,281.00632,27.109518,125.0185,0.48562083,9.092961,46.581463,1.4452963,-149.0166,28.408693,229.73602,49.00734,15.066562,76.31797,1.3715407,2.604198,0.0207129
600138493783468032,UNCXY,sAGN,77.04073,24.648766,15.305999,78.10043,16.344578,11.901121,3.3388946,1172.9854,28.059467,15.502931,796.93463,50.166138,12.2066555,14.656329,0.5041269,0.0295947
600145915486955520,AGNXY,sAGN,454.36716,47.851963,187.35867,73.96521,6.831365,35.041656,2.7066917,5077.736,68.398705,319.64505,997.95233,17.004906,57.583305,20.045145,9.966804,0.173907
600149214021838848,SFXY,SF,0.76272315,13.636214,30.917007,32.06325,2.8646052,12.634444,0.8015421,1094.3507,20.131123,35.317635,383.45267,6.292306,14.004268,2.531958,1.4368854,0.0617658
600157185481140224,UNCX,LLR,33.364075,21.24534,58.204018,0.15080513,2.7608533,19.751461,0.93060106,38.929325,15.217389,78.2259,45.469227,3.1768951,24.23563,1.0067813,1.820091,0.0939708
600179450591602688,UNCX,LLR,403.01416,54.610867,221.85489,31.042828,10.910808,48.28477,1.8786118,-3.4731202,53.413147,384.31693,121.361626,15.631354,74.45029,2.1550636,8.535003,0.0995643
600187696928811008,AGNX,LLR,66.310135,17.022383,29.917849,6.599812,3.5828114,10.1932745,0.9297012,-9.40532,18.632263,52.29441,27.751495,5.734091,16.081522,0.9856472,2.316387,0.0808176
600219033010202624,AGNXY,ELR,23.42182,22.444263,58.141254,9.04952,3.092545,16.83486,1.301602,230.25426,17.965094,85.460304,91.46022,3.8304656,23.477962,1.6238889,6.1048474,0.4629045
600221781789272064,SFXY,SF,138.66298,28.10332,124.27334,209.49521,5.1797156,41.774685,1.5754018,6191.1997,56.88545,102.922745,1982.0048,16.8531,33.209175,1.1889038,3.6375039,0.0849195
600267961277638656,AGNXY,sAGN,-17.204254,15.928032,18.49142,9.848108,2.1269445,5.8567104,0.94620687,267.4486,24.992746,24.326807,77.42417,3.3512764,7.48231,2.1314876,3.5065143,0.2636064
601235256682506240,UNCX,RG,24.746216,17.623764,32.13539,2.3459492,2.4714806,10.613518,1.0516577,20.678001,11.335886,58.73064,36.97975,2.5710504,17.972794,0.83290416,14.47313,3.6624544
601236356194134016,SFX,wAGN,80.57412,24.917953,58.58199,16.712801,2.4396684,13.585619,0.8326127,607.36,19.289135,98.92569,150.0499,3.149626,21.572336,0.9260607,7.4597626,0.4475139
601240204484831232,UNCX,ELR,-21.972887,27.739437,12.246916,5.2747736,2.5778995,3.2088184,0.8224254,57.396378,19.180017,19.12446,15.376884,4.0920086,5.7521477,1.2960901,8.334553,1.7551047
601248725699946496,SFXY,SF,15.001451,13.408168,31.060518,27.305458,2.1554592,12.689523,0.94801354,806.5345,11.708949,37.0985,321.0726,3.64756,14.688144,0.58568597,1.205145,0.0321372
601257796670875648,SFX,sAGN,-110.17963,21.501833,64.13097,15.155316,2.6673927,18.060442,1.0668507,886.0098,24.192757,81.29187,261.23148,4.888363,22.308489,1.247169,3.311725,0.1312269
601274014467385344,UNCX,ELR,9.371417,14.390956,27.617128,2.9316046,2.1196072,8.323398,0.7929959,96.7942,22.493704,44.857456,37.48145,4.147971,12.999272,1.4386942,3.9925725,0.3116766
601279237147617280,AGNX,RG,36.871655,19.06296,24.345476,2.5803726,1.3900373,5.5856757,0.8398157,-672.0257,11.915749,36.214878,-6.1254234,0.8598255,7.843434,0.46592945,16.15579,3.6556742
601280611537152000,NOEL,RG,21.882423,15.590416,21.010794,2.9972043,2.2168891,6.6455975,0.785093,19.651085,13.777484,32.806313,22.221342,2.8333457,9.684269,1.3406549,5.652554,0.5867751
601289682508081152,SFX,sAGN,-8.112945,22.710327,53.826332,10.149364,2.9585376,11.558801,0.8678978,1168.3629,30.200296,92.13885,250.62071,5.9524117,18.850834,3.0596967,4.062644,0.1007847
601295180066220032,AGNXY,sAGN,261.39505,31.173073,112.96541,53.59466,4.405158,23.23162,1.6599159,4090.7524,43.203934,179.97151,735.36523,10.108652,35.607018,20.466146,11.164829,0.336288
601297653967382528,NOEL,LLR,74.18659,12.906009,16.372879,1.4539474,1.6482776,6.0824695,0.72516614,-25.593714,13.1036825,28.958447,6.2699237,2.2655659,9.425055,0.5926409,6.001012,1.4550219
601305900304590848,AGNX,LLR,172.76152,26.593525,87.19768,8.761973,2.9639034,20.37917,1.1992172,-67.39497,20.966658,143.15952,39.586033,3.477507,31.01305,0.7501003,6.6240263,0.1586181
601313871763892224,SFXY,SF,9.752998,30.582968,74.395325,42.628204,3.058033,15.560023,1.2613945,2679.33,38.479095,76.211754,508.04324,5.733359,15.327192,1.2790768,4.936823,0.2596401
601314696397613056,UNCX,ELR,153.4927,27.102015,82.74888,21.78852,3.2118754,21.47713,1.3370641,399.3822,27.298471,140.97179,137.67102,5.0294952,34.341156,1.9884585,5.1170692,0.0987507
601349880769701888,SFXY,SF,5.59263,39.823776,106.388824,48.788605,2.6603806,15.5573015,1.2056005,4571.0713,52.852207,200.84114,680.7982,6.6675878,28.309265,0.84415036,6.528462,0.1491939
601362800031328256,NOEL,LLR,76.53406,16.299868,35.421654,9.333194,4.820984,12.074314,0.8852274,-58.874657,15.829794,59.533432,11.193965,5.16654,18.334785,0.7412135,2.4584959,0.0670203
601363349787142144,SFXY,SF,61.353653,28.187326,103.147835,47.280025,3.1359131,23.048182,1.0387503,2956.7065,36.11685,145.7331,653.151,6.936375,31.316078,4.530654,17.871775,1.3114215
601369397101094912,AGNXY,wAGN,164.34032,22.8894,65.52646,20.64409,3.5378098,16.768282,1.1635699,362.2458,19.681978,111.3017,125.5882,4.742517,26.101536,2.1045008,10.447234,1.2860304
601383690752256000,AGNX,LLR,92.92005,25.885603,94.579735,7.4859123,2.4923422,22.90105,1.0996052,-86.30359,20.50008,143.66464,32.541885,3.1046917,32.627285,0.8699762,6.6946397,0.177636
601386714409232384,AGNXY,sAGN,-2.7951105,15.326312,27.06496,12.814784,2.0249388,7.703589,0.8359098,370.99893,21.359095,37.5805,97.171486,3.640335,10.229253,2.8867977,7.8033056,1.7173063
602358407843833856,UNCX,LLR,81.24561,23.052845,53.378956,6.966365,2.7782621,14.848754,1.0522966,-86.340866,20.464388,80.404396,11.182103,3.058429,20.52432,1.0011113,5.3614883,0.3140835
602364180279879680,NOEL,RG,14.787092,14.464582,21.80319,3.7459402,1.6359519,7.925306,0.96004266,-55.642994,9.77961,30.10141,3.6809373,1.2474201,10.035988,0.6360099,1.7682918,0.0662067
602366654181042176,AGNX,LLR,226.33394,47.21803,168.11214,12.836968,4.041798,29.475666,1.4666623,-200.52,40.411808,266.49918,39.282925,5.0832934,42.34039,1.7891573,19.97761,0.5074491
602376549785692160,SFX,sAGN,-4.9478426,13.7863655,25.182447,11.481002,2.8235302,9.660897,1.0251065,303.81342,16.021297,33.924774,107.45815,5.3753405,12.35486,2.3149,1.930232,0.0791904
602388919291504640,AGNX,LLR,39.708622,27.449356,29.549374,2.4690163,1.5741124,5.338947,0.83047307,-27.81988,20.8268,47.765133,11.503677,1.8523234,7.819997,0.67094034,5.76039,1.8141924
602391942948481024,NOEL,RG,30.596594,16.372396,21.988989,2.911171,2.1064043,6.4931393,0.62734073,-48.2907,11.591161,33.866375,7.028473,2.1477869,9.019586,0.5840946,12.728026,3.587603
602398814896154624,AGNXY,ELR,-251.39017,22.268965,84.925354,6.0852103,3.6971025,23.94105,1.1135262,85.36059,23.15172,105.79525,84.86922,5.905947,29.352476,3.290805,6.9523816,0.463413
602404312454293504,AGNXY,sAGN,38.548347,17.226269,32.063206,19.853802,2.1175597,8.956339,0.9917186,865.64526,16.109217,47.044678,226.62288,3.4883716,12.744566,0.8474681,5.196497,0.3775443
602410359768246272,SFX,wAGN,15.808907,19.65965,46.009125,12.418155,2.8578331,12.725181,0.90119904,427.9558,19.681963,66.91124,133.06667,4.464803,17.640686,2.2837338,3.1233766,0.094581
602417506593826816,NOEL,RG,41.52148,15.335694,22.874325,-2.911677,3.845747,6.999626,0.76402456,-55.28336,18.393421,35.694595,6.39996,5.248046,10.1997795,0.69508755,2.2554348,0.1590927
602420255372896256,SFX,sAGN,-15.071066,16.11487,40.40577,19.031395,2.1473713,12.965991,0.90492046,439.07495,15.738157,53.360706,155.48666,3.42463,16.32727,0.78256005,2.757765,0.1043103
602421354884524032,SFX,wAGN,-3.094775,13.003555,23.67406,3.3752112,1.9914827,8.079037,0.7369807,142.50882,11.013568,36.749596,58.68776,2.7709699,12.120375,1.1236562,2.8631263,0.1770258
602423553907779584,SFXY,SF,61.479263,15.818385,47.448067,52.952286,3.731274,18.869398,0.9752216,1411.7203,18.829233,55.471714,522.40753,6.6228304,21.295061,7.6414027,2.0080326,0.1299726
602428776588011520,UNCX,ELR,59.04299,19.886158,52.76661,2.612275,2.8636816,17.157793,1.0925354,84.43475,18.008877,85.68085,58.380154,4.07566,25.898766,1.7751722,2.3239129,0.0690882
602432075122894848,SFXY,SF,57.23227,15.801532,35.562,36.871597,2.4214723,12.749749,1.095642,1042.3269,17.399542,44.08568,353.7398,4.7147765,15.3678055,0.54721844,2.2656727,0.1124802
602450217064753152,AGNXY,sAGN,-366.03055,18.51743,83.05567,30.576546,2.7562294,28.650824,1.2870126,879.3719,20.291885,76.56702,336.0471,5.3526025,26.21294,5.0781527,3.7396445,0.2930316
602462586570565632,SFXY,SF,-55.428288,27.271795,100.68771,65.17582,3.2862332,25.207695,1.0177994,4466.924,46.82166,114.356316,1047.4104,10.006932,27.9095,2.1017032,11.7002125,1.2656904
602517562151954432,UNCX,LLR,17.160124,15.141626,29.158817,2.621888,1.8366417,10.67746,0.8298787,-42.317093,8.787961,42.90169,13.400411,1.3280413,14.707392,0.6343117,0.8618058,0.0153567
602519486297303040,SFXY,SF,302.42133,16.427496,29.168257,98.85673,2.7813513,9.073457,0.9316938,3453.6611,33.87279,21.892893,855.3449,8.354099,6.7215548,4.0934863,2.4294775,0.1256673
602527182878697472,SFXY,SF,104.836555,34.740925,11.715482,25.260368,3.6909733,7.4724655,1.2276379,459.51083,15.262235,11.1941185,227.38135,7.6403804,6.698241,3.0112119,1.1267682,0.0113904
603490630361966592,SFXY,sAGN,328.361,17.287252,35.739574,176.54347,6.127324,16.207909,3.2180476,3063.5059,28.559328,34.469536,1354.8025,19.353556,14.828057,19.9257,1.2522999,0.0809193
603502175234058240,SFXY,SF,84.552666,21.977625,21.658434,54.720287,4.846679,8.578195,1.274485,753.75507,28.637474,29.013311,302.17783,11.449573,10.341122,3.995193,5.2256513,0.8190579
603511795960801280,UNCXY,sAGN,-44.416435,27.92896,78.274574,23.209312,2.68749,18.264425,1.1313483,1529.835,24.701412,100.48489,358.27713,4.409768,22.385332,0.8810845,8.190375,0.3920874
603513445228242944,UNCXY,sAGN,-73.68233,13.44335,27.02997,8.0035515,2.446454,9.853985,0.7884479,626.38074,14.534734,30.907885,222.626,4.1914835,11.084777,1.3273928,1.7838858,0.0861399
603536534972426240,UNCX,ELR,-29.50032,22.647455,56.75812,5.052095,3.2843273,17.629585,1.3274281,116.3931,16.56768,82.6031,79.86771,3.6697423,24.764809,1.144673,3.2770452,0.1152261
603541207896844288,AGNX,LLR,260.63397,40.5449,222.29199,24.411644,5.010207,56.595303,1.6022171,115.20282,42.127537,357.60825,147.63046,8.342291,82.623856,5.958063,4.867023,0.0595623
603544231553820672,UNCX,ELR,9.865306,18.811836,36.171318,2.2062016,2.4754682,9.629513,0.78728044,49.412563,16.878052,53.486515,33.70509,2.860426,13.480604,0.67680234,3.36627,0.2604537
603553302524749824,UNCX,RG,45.97648,14.225465,25.28741,-0.80858856,3.6588557,9.683043,0.91010517,17.239758,10.924582,39.98458,24.093628,4.23672,13.919128,0.8656404,2.7762406,0.2188923
603559624716609536,NOEL,RG,50.90874,15.984527,27.148232,3.7868488,4.037288,9.670056,0.86261094,-8.203264,20.696945,43.38756,6.9220834,5.983872,14.127529,1.0364529,2.9643517,0.1177008
603562373495678976,AGNX,LLR,25.920982,14.370879,24.263903,-2.1815534,2.9897535,9.59389,1.0761958,-20.488424,14.290385,36.606827,8.309504,3.7154458,13.566349,0.5690374,2.394086,0.0755292
603567046420097024,AGNXY,sAGN,-24.086832,10.534987,27.506962,13.76952,6.4342356,19.532288,1.1083912,448.55157,11.575021,35.23092,442.52026,9.574235,23.48261,5.0398583,0.8231937,0.0400698
603580790315444224,SFX,ELR,-36.955925,22.11877,34.552948,2.638957,1.7479196,7.522069,1.0628616,144.9829,18.34112,54.43972,47.632103,2.348656,11.17351,0.98329884,8.536156,0.7358673
603593984454977536,UNCX,ELR,77.8487,28.471664,85.52441,6.4275656,2.791216,19.903496,1.1320058,124.24352,22.401636,138.10161,67.58485,3.6607623,30.089619,1.4851334,7.254905,0.1968234
603605254449162240,AGNXY,ELR,58.893635,21.333805,20.524221,5.1085644,2.3400342,5.4205666,0.9284091,43.924465,17.14477,30.990305,23.110495,2.8694746,7.4199996,0.941754,7.6130924,0.9158763
603606628838696960,AGNXY,sAGN,-54.03548,18.117006,60.88687,29.909378,2.8148577,19.979189,1.1079582,1467.7587,19.142836,70.78345,423.51123,5.083669,22.937662,6.685922,1.8832806,0.0631896
603611851518928896,SFXY,SF,-46.97219,12.036951,30.023996,36.989315,2.1372392,12.323,0.9724964,939.6495,16.202652,24.801283,353.13297,5.7438836,10.1230755,0.6620994,2.1296659,0.0851229
603619822978230272,SFXY,SF,-56.430267,12.826556,41.758583,43.607365,2.7163343,19.704546,1.1271658,992.32025,13.394403,32.75525,415.05734,4.8446164,15.05498,2.6278844,1.2472149,0.0
603657756129388544,UNCX,ELR,-28.268532,14.538584,32.42086,2.5264177,2.2152042,12.03463,1.1326783,90.91883,16.325584,47.64674,57.399864,4.223837,16.834791,1.5021913,2.5891125,0.1625166
604616530319140864,AGNXY,sAGN,-11.094998,20.278843,40.5254,25.259842,5.65771,18.52804,1.7171805,866.2995,16.425415,59.492386,406.77435,7.0034156,26.99843,4.9384136,2.7636297,0.1500075
604618729342396416,SFX,wAGN,-36.932137,22.871368,32.25302,10.807023,2.1458614,8.216157,1.0324078,241.67978,15.529972,39.682156,70.58618,2.2435277,9.666772,0.7130314,5.203311,0.3853074
604637421040068608,UNCX,wAGN,-15.170713,16.83339,31.748882,10.766297,2.7266855,12.810225,1.2001193,152.25427,13.129641,44.920406,79.02495,3.06527,17.343266,1.0410801,1.475667,0.049833
604650065423788032,UNCX,LLR,93.49446,24.779148,70.94035,6.6124697,2.901151,24.339209,1.5792767,-153.75822,14.379536,97.24999,6.7455597,1.9289534,30.995901,0.5659366,3.0634413,0.130176
604656662493554688,AGNX,LLR,559.6648,63.84741,316.027,40.77017,7.084317,64.350655,2.384231,-136.28473,55.25255,457.50867,112.60446,9.114119,84.19791,2.30442,7.3538933,0.0727155
604668482243553280,NOEL,RG,-0.12897566,18.44595,9.378046,-3.6341636,2.4860709,3.7837622,0.8163387,-1.5153809,21.64434,18.304543,2.9233208,4.281716,6.927978,0.82708126,2.8430912,0.2428935
604680851749365760,AGNXY,wAGN,427.9611,41.40488,179.9744,54.531563,4.778047,43.279,1.8288449,1529.8901,42.723595,273.1624,384.42075,7.8210883,60.347374,5.7282376,16.71487,0.6380319
604694045888899072,AGNX,LLR,31.625923,16.741562,27.374023,8.098974,3.6307998,11.310558,1.3411888,-15.548673,13.499726,47.151066,19.92268,4.4176,18.333649,1.1368241,2.3897128,0.079326
604704766127269888,AGNXY,sAGN,148.62807,16.210995,37.944633,120.031845,6.648489,16.68275,2.0621302,2013.5104,21.78711,48.997646,1167.1888,11.5393715,21.447424,15.420643,2.1767528,0.1354644
604735277574940672,UNCXY,SF,-46.058994,13.4277115,41.2337,31.005856,3.0077655,19.13829,1.0089943,747.448,13.614837,44.147743,315.2779,4.964611,19.879608,2.5822387,1.1290395,0.0268488
604744348545869824,SFX,wAGN,49.247704,41.699432,201.72505,44.638588,3.7467773,47.618584,1.876908,1440.2662,43.375298,257.46237,399.42038,7.128626,56.18828,0.99463075,32.70367,2.1141396
604747097324939264,UNCXY,SF,-15.878509,17.346262,38.09567,22.524364,2.5380054,12.6091175,1.0507149,633.25555,14.650154,46.155922,214.86526,3.8589795,14.42501,0.67254686,2.7360013,0.0957336
604755068784240640,AGNXY,sAGN,-132.31776,26.197615,60.96993,5.1664605,2.618066,13.185473,1.2091857,600.85254,25.834103,79.00076,142.5466,4.329674,16.80079,1.6145066,7.0720825,0.4403949
604760566342379520,AGNXY,sAGN,194.06575,14.275954,45.608692,116.86163,3.8960183,13.515023,1.8456322,1441.859,19.962564,53.68088,603.0729,7.457305,15.347208,6.1129403,1.2889119,0.1196331
604768262923773952,UNCXY,sAGN,85.627045,11.432352,10.766198,63.233063,4.2587276,7.9566975,1.407563,558.06866,10.441482,10.325163,402.02768,8.004198,7.0382757,5.398988,1.5607221,0.5619603
604778983162144768,UNCX,RG,69.74551,15.013245,14.001659,1.7153983,1.8625271,6.66864,0.9803758,21.83592,20.832724,24.25623,2.259286,3.2426646,10.025087,0.9704052,2.799123,0.279675
604783930964469760,UNCXY,LLR,49.985367,17.510061,20.655052,-2.8820696,1.7609038,7.571016,1.0079348,-10.637329,12.050644,32.26858,3.7405481,1.473913,10.791152,0.57390165,2.457343,0.1477701
605808400957204480,UNCX,ELR,-6.60814,15.1822,40.162495,10.218467,3.6268067,16.934761,1.213215,82.95438,11.829978,61.502396,69.67219,3.9913158,24.548285,1.0580374,1.6253694,0.0426123
605816922172319744,SFXY,SF,-194.1282,50.04427,152.80908,54.95228,3.204295,21.264334,1.4043355,4292.3477,54.819588,143.42726,607.7409,6.4082193,19.367548,0.52981263,4.905025,0.0411546
605817471928133632,NOEL,RG,24.150013,20.063993,26.714941,-2.231719,1.7155946,7.5169716,0.92390144,-75.75712,20.602587,45.14094,3.5567362,7.7139664,11.707246,0.7489563,5.167343,0.361713
605832865090922496,AGNXY,SF,-10.211741,26.01743,123.6905,88.27919,4.182308,37.576176,2.031115,3068.1475,38.12206,139.81859,869.95764,9.730632,41.686478,7.53089,2.3555415,0.0398664
635012807452026880,AGNX,LLR,-1.5669588,10.487377,30.198366,3.9120214,1.9607435,12.6730175,0.841753,8.725236,6.2809196,41.567005,29.210827,1.8625656,16.51429,1.2143358,1.3802724,0.0309507
635059536696207360,AGNX,LLR,118.30429,20.972116,59.89458,7.402687,2.4018395,12.943241,0.9148465,-14.600715,14.033934,111.33724,32.566353,2.4439108,22.495941,1.1635188,4.2566533,0.1181415
635069432300857344,AGNX,LLR,73.32156,13.008121,47.075188,5.899818,2.3596592,15.124626,0.6710648,-26.730722,10.510967,77.150345,23.139738,2.9984455,22.742077,0.9499568,2.6961687,0.078309
635070256934578176,NOEL,LLR,28.33162,10.66652,43.18605,-1.527278,1.2656934,15.907462,0.6493,-107.5018,14.537405,62.564316,4.642764,2.4327238,21.669167,0.5467954,4.2032948,0.4124274
635082901318297600,SFX,sAGN,-166.50731,24.711077,144.35553,31.04569,2.277064,31.118704,1.1704537,1195.9207,20.75693,170.16531,300.70175,3.401506,35.654903,1.1141938,4.5011063,0.07458
635085100341553152,UNCXY,SF,101.61577,19.274996,61.350185,65.06838,2.5165803,16.605755,1.1298144,2914.674,20.455471,70.95445,683.8937,4.3686476,17.549065,1.775555,24.997894,2.3080475
636205777584941056,AGNXY,sAGN,127.52525,20.517103,27.701702,40.880165,3.1646535,7.5328045,0.80807805,1727.5281,27.63976,36.145916,387.27057,5.7195373,9.699754,11.329695,2.2510278,0.1233282
637273128715708416,SFX,sAGN,-6.15339,18.769798,27.881708,18.16905,2.4971278,9.438038,1.1165574,481.26,15.978996,32.426434,157.1671,3.4708807,10.3531685,1.7933245,1.8922641,0.157635
638387758863247360,UNCX,RG,-52.009914,110.83894,13.33617,0.16162887,2.428847,4.614269,1.2788018,-92.725586,39.25561,22.342592,7.38924,5.425402,7.950295,0.9721231,3.6054685,0.243063
