SPECID,CATAID_1,Z_x,BPT,WHAN,RA,DEC,Z_y,URL,URL_IMG,DIST,IS_SBEST,IS_BEST
G15_Y3_023_235,297623,0.26288024,UNCXY,SFG,216.47833,1.44646,0.26286,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_023_235.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_023_235.png,0.07,True,True
G15_Y3_023_333,320209,0.30668095,SFGX,UNC,217.35696,1.73146,0.30666,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_023_333.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_023_333.png,0.04,True,True
G15_Y3_026_332,78879,0.13191599,UNCXY,sAGN,218.94667,0.06764,0.1319,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_026_332.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_026_332.png,0.07,True,True
G15_Y3_026_332,78879,0.13191599,UNCXY,sAGN,218.94661,0.06758,0.13154,http://www.gama-survey.org/dr3/data/spectra/mgc/MGC65212.fit,http://www.gama-survey.org/dr3/data/spectra/mgc/png/MGC65212.png,0.26,True,False
G15_Y3_026_337,93136,0.24090753,SFGX,UNC,219.17329,0.44098,0.24089,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_026_337.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_026_337.png,0.04,True,True
G15_Y3_028_378,569064,0.13538909,UNCXY,sAGN,217.5027,-0.42398,0.13518,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/326555.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/326555.png,0.44,True,False
G15_Y3_028_378,569064,0.13538909,UNCXY,sAGN,217.50258,-0.42392,0.13537,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_028_378.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_028_378.png,0.07,True,True
G15_Y3_029_247,251955,0.18016358,SFGX,SFG,221.24479,1.81438,0.18015,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_029_247.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_029_247.png,0.04,True,True
G15_Y3_031_372,320978,0.30964997,SFGXY,SFG,220.28838,1.66673,0.30963,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_031_372.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_031_372.png,0.05,True,True
G15_Y3_031_383,240057,0.15065756,NOEL,NER,220.38688,1.51476,0.15064,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_031_383.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_031_383.png,0.04,True,True
G15_Y3_032_092,593449,0.29268712,SFGXY,SFG,216.63244,-0.04733,0.2928,http://www.gama-survey.org/dr3/data/spectra/2qz/J142631.7-000250a.fit,http://www.gama-survey.org/dr3/data/spectra/2qz/png/J142631.7-000250a.png,0.53,True,False
G15_Y3_032_092,593449,0.29268712,SFGXY,SFG,216.63233,-0.04722,0.29274,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_028_260.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_028_260.png,0.08,False,False
G15_Y3_032_092,593449,0.29268712,SFGXY,SFG,216.63233,-0.04722,0.29266,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_032_092.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_032_092.png,0.08,True,True
G15_Y3_032_105,593445,0.13482381,UNCX,LLR,216.56654,-0.02557,-0.00029,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_028_258.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_028_258.png,0.11,False,False
G15_Y3_032_105,593445,0.13482381,UNCX,LLR,216.56654,-0.02557,0.1348,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_032_105.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_032_105.png,0.11,True,True
G15_Y3_032_105,593445,0.13482381,UNCX,LLR,216.56654,-0.02552,0.13421,http://www.gama-survey.org/dr3/data/spectra/mgc/MGC61850.fit,http://www.gama-survey.org/dr3/data/spectra/mgc/png/MGC61850.png,0.19,True,False
G15_Y3_032_343,92545,0.21422547,NOEL,NER,216.76558,0.44012,0.21404,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_010_218.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_010_218.png,0.08,False,False
G15_Y3_032_343,92545,0.21422547,NOEL,NER,216.76558,0.44012,0.21415,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_023_123.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_023_123.png,0.08,False,False
G15_Y3_032_343,92545,0.21422547,NOEL,NER,216.76558,0.44012,0.2142,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_032_343.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_032_343.png,0.08,True,True
G15_Y3_033_307,78838,0.21952108,UNCX,NER,218.88733,0.14859,0.2196,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_026_329.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_026_329.png,0.05,False,False
G15_Y3_033_307,78838,0.21952108,UNCX,NER,218.88733,0.14859,0.2195,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_033_307.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_033_307.png,0.05,True,True
G15_Y3_033_307,78838,0.21952108,UNCX,NER,218.88728,0.14857,0.22043,http://www.gama-survey.org/dr3/data/spectra/mgc/MGC64903.fit,http://www.gama-survey.org/dr3/data/spectra/mgc/png/MGC64903.png,0.17,True,False
G15_Y3_033_310,593997,0.21219096,SFGX,wAGN,218.78158,-0.01982,0.21201,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_026_287.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_026_287.png,0.0,False,False
G15_Y3_033_310,593997,0.21219096,SFGX,wAGN,218.78158,-0.01982,0.21217,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_033_310.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_033_310.png,0.0,True,True
G15_Y3_033_310,593997,0.21219096,SFGX,wAGN,218.78154,-0.01981,0.21258,http://www.gama-survey.org/dr3/data/spectra/mgc/MGC64986.fit,http://www.gama-survey.org/dr3/data/spectra/mgc/png/MGC64986.png,0.13,True,False
G15_Y3_033_323,78837,0.28637224,UNCXY,sAGN,218.8855,0.01336,0.28632,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_026_343.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_026_343.png,0.04,False,False
G15_Y3_033_323,78837,0.28637224,UNCXY,sAGN,218.8855,0.01336,0.28635,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_033_323.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_033_323.png,0.04,True,True
G15_Y3_033_323,78837,0.28637224,UNCXY,sAGN,218.88536,0.0134,0.28644,http://www.gama-survey.org/dr3/data/spectra/mgc/MGC65439.fit,http://www.gama-survey.org/dr3/data/spectra/mgc/png/MGC65439.png,0.51,True,False
G15_Y3_034_089,509693,0.2646035,NOEL,NER,222.46454,-1.41122,0.24855,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_024_092.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_024_092.png,0.07,False,False
G15_Y3_034_089,509693,0.2646035,NOEL,NER,222.46454,-1.41122,0.26459,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_034_089.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_034_089.png,0.07,True,True
G15_Y3_034_247,49667,0.28786373,NOEL,LLR,221.95263,-0.83222,0.28785,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_034_247.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_034_247.png,0.04,True,True
G15_Y3_034_247,49667,0.28786373,NOEL,LLR,221.95263,-0.83222,0.2872,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y5_042_296.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y5_042_296.png,0.04,False,False
G15_Y3_034_298,49754,0.2854937,UNCX,UNC,222.4965,-0.82262,0.28548,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_034_298.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_034_298.png,0.05,True,True
G15_Y3_035_353,47827,0.19751969,NOEL,NER,214.39538,-0.74768,0.19772,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_020_303.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_020_303.png,0.04,False,False
G15_Y3_035_353,47827,0.19751969,NOEL,NER,214.39538,-0.74768,-0.00011,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_022_154.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_022_154.png,0.04,False,False
G15_Y3_035_353,47827,0.19751969,NOEL,NER,214.39538,-0.74768,0.19749,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_035_353.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_035_353.png,0.04,True,True
G15_Y3_036_102,16054,0.12727392,NOEL,LLR,217.62754,0.72941,0.1272,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_023_031.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_023_031.png,0.05,False,False
G15_Y3_036_102,16054,0.12727392,NOEL,LLR,217.62754,0.72941,0.12725,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_036_102.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_036_102.png,0.05,True,True
G15_Y3_037_104,14902,0.2615758,NOEL,NER,213.16667,0.75594,0.26154,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_037_104.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_037_104.png,0.04,True,True
G15_Y3_037_367,296856,0.2936467,SFGX,sAGN,213.65863,1.45106,0.29361,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_037_367.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_037_367.png,0.04,True,True
G15_Y3_037_368,238376,0.30199695,UNCXY,UNC,214.12087,1.7031,0.30196,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_037_368.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_037_368.png,0.11,True,True
G15_Y3_038_169,227637,0.17828026,UNCXY,sAGN,214.43113,1.15793,0.17825,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_038_169.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_038_169.png,0.05,True,True
G15_Y3_038_243,319502,0.22792155,UNCX,LLR,214.59437,1.76083,-0.00141,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_027_371.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_027_371.png,0.08,False,False
G15_Y3_038_243,319502,0.22792155,UNCX,LLR,214.59437,1.76083,0.22789,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_038_243.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_038_243.png,0.08,True,True
G15_Y3_038_288,319569,0.2808729,SFGXY,SFG,214.94954,1.76105,0.28084,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_038_288.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_038_288.png,0.05,True,True
G15_Y3_039_335,240358,0.2146581,NOEL,NER,222.0485,1.50668,0.21464,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_039_335.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_039_335.png,0.04,True,True
G15_Y3_040_226,497157,0.26355803,UNCX,NER,216.45217,-1.07543,0.26353,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_040_226.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_040_226.png,0.04,True,True
G15_Y3_041_022,63179,0.26481438,NOEL,NER,214.80183,-0.33382,0.26499,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_022_144.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_022_144.png,0.07,False,False
G15_Y3_041_022,63179,0.26481438,NOEL,NER,214.80183,-0.33382,0.26478,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_041_022.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_041_022.png,0.07,True,True
G15_Y3_041_109,693076,0.13053073,UNCX,NER,214.53596,-0.41332,0.13046,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_022_173.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_022_173.png,0.0,False,False
G15_Y3_041_109,693076,0.13053073,UNCX,NER,214.53596,-0.41332,0.1305,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_041_109.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_041_109.png,0.0,True,True
G15_Y3_041_315,92078,0.24845393,UNCXY,UNC,214.75767,0.57866,0.24842,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_041_315.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_041_315.png,0.04,True,True
G15_Y3_041_396,63138,0.24956396,UNCX,NER,214.69817,-0.27358,0.24953,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_041_396.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_041_396.png,0.07,True,True
G15_Y3_042_036,65104,0.17550954,UNCX,NER,221.64117,-0.28582,0.17549,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_042_036.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_042_036.png,0.04,True,True
G15_Y3_042_036,65104,0.17550954,UNCX,NER,221.64119,-0.28594,0.17604,http://www.gama-survey.org/dr3/data/spectra/mgc/MGC68687.fit,http://www.gama-survey.org/dr3/data/spectra/mgc/png/MGC68687.png,0.45,True,False
G15_Y3_042_075,49593,0.28870144,UNCX,UNC,221.5615,-0.79763,0.28868,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_042_075.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_042_075.png,0.04,True,True
G15_Y3_042_115,594706,0.26113096,NOEL,NER,221.20879,-0.20699,0.06302,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y1_HS2_244.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y1_HS2_244.png,0.11,False,False
G15_Y3_042_115,594706,0.26113096,NOEL,NER,221.20883,-0.20699,0.81165,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_018_381.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_018_381.png,0.04,False,False
G15_Y3_042_115,594706,0.26113096,NOEL,NER,221.20883,-0.20699,0.26111,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_042_115.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_042_115.png,0.04,True,True
G15_Y3_042_244,93514,0.25918093,UNCXY,UNC,220.59142,0.52671,0.25916,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_042_244.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_042_244.png,0.05,True,True
G15_Y3_042_271,619713,0.30358168,NOEL,NER,221.09808,0.26708,0.30356,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_042_271.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_042_271.png,0.04,True,True
G15_Y3_043_124,460365,0.26233882,UNCXY,SFG,211.91104,-1.74478,0.2623,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_043_124.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_043_124.png,0.04,True,True
G15_Y3_043_266,47237,0.26433888,UNCX,NER,211.87433,-0.68866,0.2643,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_043_266.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_043_266.png,0.07,True,True
G15_Y3_046_181,240443,0.18334891,SFGXY,SFG,222.51287,1.39004,0.18333,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_046_181.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_046_181.png,0.07,True,True
G15_Y3_047_105,485430,0.27981594,UNCX,ELR,215.58196,-1.85015,0.27978,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_047_105.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_047_105.png,0.04,True,True
G15_Y3_047_105,485430,0.27981594,UNCX,ELR,215.58196,-1.85015,0.27993,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y6_096_134.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y6_096_134.png,0.04,False,False
G15_Y3_050_183,297418,0.28105825,NOEL,NER,215.66929,1.42378,0.28102,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_050_183.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_050_183.png,0.0,True,True
G15_Y3_051_301,619488,0.2378187,NOEL,NER,220.09704,0.37259,0.23779,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_051_301.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_051_301.png,0.05,True,True
G15_Y3_052_209,320476,0.20321062,UNCXY,UNC,218.33046,1.72074,0.20318,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_052_209.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_052_209.png,0.0,True,True
G15_Y3_052_361,298349,0.26234213,AGNXY,NER,219.385,1.40554,0.26231,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y3_052_361.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y3_052_361.png,0.07,True,True
G15_Y4_202_303,261147,0.24933244,SFGX,UNC,213.40375,2.59342,0.24943,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y4_202_303.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y4_202_303.png,0.04,True,True
G15_Y4_203_023,263110,0.1674809,SFGXY,sAGN,223.06746,2.29944,0.16758,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y4_203_023.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y4_203_023.png,0.07,True,True
G15_Y4_203_102,343955,0.27738157,SFGX,sAGN,222.92996,2.02163,0.27749,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y4_203_102.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y4_203_102.png,0.07,True,True
G15_Y4_203_280,446744,0.22571597,NOEL,LLR,222.85404,2.96951,0.22582,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y4_203_280.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y4_203_280.png,0.07,True,True
G15_Y4_203_280,446744,0.22571597,NOEL,LLR,222.85404,2.96951,0.2263,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y6_092_292.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y6_092_292.png,0.07,False,False
G15_Y4_206_051,341628,0.22425938,NOEL,NER,212.72892,2.25461,0.22435,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y4_206_051.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y4_206_051.png,0.05,True,True
G15_Y4_206_051,341628,0.22425938,NOEL,NER,212.72892,2.25461,0.22406,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y5_041_343.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y5_041_343.png,0.05,False,False
G15_Y4_206_133,249611,0.3051034,UNCX,NER,212.27292,2.1787,0.3052,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y4_206_133.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y4_206_133.png,0.04,True,True
G15_Y4_206_141,715463,0.24355794,SFGXY,SFG,212.18017,2.12123,0.24365,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y4_206_141.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y4_206_141.png,0.0,True,True
G15_Y4_207_286,363509,0.21010292,SFGX,UNC,219.80408,2.59054,0.2102,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y4_207_286.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y4_207_286.png,0.05,True,True
G15_Y4_207_295,266903,0.16004694,SFGXY,SFG,219.77217,2.86245,0.16014,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y4_207_295.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y4_207_295.png,0.04,True,True
G15_Y4_207_308,266923,0.27314785,UNCX,NER,219.83958,2.75004,0.27325,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y4_207_308.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y4_207_308.png,0.0,True,True
G15_Y4_208_004,261612,0.06052579,UNCXY,SFG,215.28921,2.42367,0.0606,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y4_208_004.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y4_208_004.png,0.04,True,True
G15_Y4_208_146,250090,0.20968536,UNCXY,sAGN,214.00254,2.15001,0.20977,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y4_208_146.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y4_208_146.png,0.04,True,True
G15_Y4_209_177,342486,0.19982304,UNCXY,sAGN,216.05175,2.18789,0.19991,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y4_209_177.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y4_209_177.png,0.0,True,True
G15_Y4_209_221,362757,0.29935583,NOEL,NER,216.32212,2.68596,0.29945,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y4_209_221.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y4_209_221.png,0.04,True,True
G15_Y4_209_221,362757,0.29935583,NOEL,NER,216.32212,2.68596,0.29929,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y5_002_236.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y5_002_236.png,0.04,False,False
G15_Y4_211_138,343624,0.27818325,SFGX,UNC,221.31408,2.19912,0.27828,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y4_211_138.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y4_211_138.png,0.07,True,True
G15_Y4_211_342,363868,0.31596038,SFGXY,SFG,221.72896,2.53122,0.31606,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y4_211_342.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y4_211_342.png,0.0,True,True
G15_Y4_212_009,262306,0.20085268,UNCX,UNC,218.53779,2.45583,0.20094,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y4_212_009.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y4_212_009.png,0.0,True,True
G15_Y4_213_026,250871,0.19982333,SFGX,sAGN,216.27517,2.10949,0.1999,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y4_213_026.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y4_213_026.png,0.04,True,True
G15_Y4_214_214,364031,0.22105238,UNCX,NER,222.55775,2.60631,0.22114,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y4_214_214.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y4_214_214.png,0.0,True,True
G15_Y4_215_206,261183,0.0391367,SFGX,wAGN,213.55133,2.53362,0.0392,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y4_215_206.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y4_215_206.png,0.04,True,True
G15_Y4_215_276,261268,0.23009507,NOEL,NER,213.78283,2.4629,0.23017,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y4_215_276.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y4_215_276.png,0.04,True,True
